พ.ศ.,เม.ย.,พ.ค.,มิ.ย.,ก.ค.,ส.ค.,ก.ย.,ต.ค.,พ.ย.,ธ.ค.,ม.ค.,ก.พ.,มี.ค.,"รวม
(ล้าน ลบ.ม.)",station_id,station_name,source_file
2553,27.90,27.46,39.32,29.37,36.11,37.19,238.82,9.34,9.12,6.95,10.03,16.76,488.38,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2554,26.19,31.46,33.18,22.92,67.36,44.83,60.71,17.77,15.31,19.16,25.79,30.13,394.82,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2555,25.40,28.08,26.78,27.42,45.73,42.35,58.63,23.24,19.47,16.39,18.26,26.55,358.28,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2556,21.34,25.34,36.17,25.10,26.17,17.27,207.84,155.65,24.05,30.15,23.67,29.55,622.30,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2557,17.32,23.51,25.21,20.46,29.58,27.59,71.79,27.85,18.73,22.69,22.77,27.74,335.23,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2558,14.31,15.77,21.11,23.55,26.80,36.25,15.52,10.48,13.82,14.84,11.34,11.45,215.26,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2559,9.27,14.70,13.27,11.45,12.49,53.18,144.50,105.35,17.62,21.36,17.21,27.72,448.11,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2560,18.75,30.14,20.78,16.50,19.20,22.68,56.58,88.98,18.05,9.42,7.87,11.19,320.15,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2561,20.28,38.23,45.30,58.17,297.24,223.33,140.14,48.49,31.70,29.35,15.92,17.09,965.24,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2562,30.19,33.07,24.10,27.43,94.01,195.29,111.54,15.91,16.90,20.35,25.30,26.28,620.37,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2563,11.74,13.16,12.72,12.95,15.25,17.09,94.74,16.70,6.49,9.68,11.05,13.84,235.42,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2564,18.58,20.14,20.65,33.70,32.04,118.66,213.45,144.52,24.47,14.68,13.26,12.30,666.46,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2565,18.83,28.59,25.86,24.80,24.46,32.43,88.95,25.65,13.21,14.98,10.48,11.50,319.74,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2566,9.59,12.37,13.73,17.34,24.30,20.34,30.96,31.16,27.33,31.62,29.41,28.00,276.16,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2567,31.48,39.11,40.25,44.66,49.67,25.35,33.52,24.31,,,,,288.35,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
ค่าเฉลี่ย,16.83,25.59,28.01,41.30,64.18,79.37,152.84,63.73,19.47,17.06,14.72,19.24,542.35,B.10,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี B.10 ตลาดท่ายาง อ.ท่ายาง จ.เพชรบุรี,trend_B.10.pdf
2537,,,,,,,,,,,,,,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2538,,,,,,,,,,,,,,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2539,,,,,,,,,,,,,,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2540,,,,,,,,,,,,,,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2541,,,,,,,,,,,,,,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2542,,,,,,,,,,,,,,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2543,,,,,,,,,,,,,,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2544,,,,,,,,,,,,,,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2545,,,,,,,,,,,,,,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2546,,,,,,,,,,,,,,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2547,1.41,2.22,29.52,105.26,92.88,78.59,7.62,2.89,2.39,1.93,1.77,1.97,328.46,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2548,1.49,0.76,11.90,37.57,36.54,108.05,21.29,2.99,2.73,3.44,2.92,3.06,232.73,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2549,2.32,7.19,25.77,12.82,62.74,68.28,106.75,5.41,1.45,1.70,1.87,2.62,298.91,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2550,1.82,0.83,6.09,6.27,41.47,24.07,97.06,8.22,1.30,1.30,2.36,3.11,193.90,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2551,11.63,21.71,40.69,43.72,44.18,103.05,32.22,35.33,2.41,2.22,3.07,2.51,342.74,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2552,3.67,7.48,35.23,91.23,50.94,45.25,38.05,1.77,0.96,1.26,1.50,1.01,278.35,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2553,1.00,0.43,0.80,3.71,97.52,101.88,30.02,2.72,1.17,0.94,1.33,3.48,244.99,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2554,3.30,4.36,12.60,11.44,126.35,201.24,65.94,4.39,1.64,0.85,1.63,4.93,438.68,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2555,2.23,2.01,3.28,39.09,11.50,39.56,2.45,1.79,0.99,1.24,0.75,0.10,104.97,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2556,0.00,0.00,6.56,35.92,48.45,55.75,13.26,1.18,1.04,0.55,0.34,0.29,163.35,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2557,0.35,0.07,0.94,13.52,21.36,16.66,4.32,0.83,0.00,0.03,0.00,0.00,58.08,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2558,0.49,0.22,0.25,2.51,4.50,5.55,30.05,1.94,0.57,0.40,0.16,0.06,46.69,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2559,0.16,0.23,11.58,22.23,23.64,69.23,31.39,9.79,1.86,1.30,1.24,1.94,174.59,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2560,2.65,10.36,11.04,79.91,111.76,73.55,101.26,2.86,2.60,2.75,2.83,2.60,404.17,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2561,2.63,3.68,13.81,59.05,38.42,48.09,28.45,2.08,0.60,0.46,0.31,0.42,198.01,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2562,0.25,0.43,6.92,1.17,58.59,127.73,4.43,1.23,0.54,0.49,0.31,0.32,202.41,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2563,0.89,0.72,4.08,3.26,28.09,7.59,25.62,7.40,1.05,0.60,0.48,0.50,80.29,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2564,0.50,1.73,2.23,6.32,1.97,21.53,15.37,3.34,0.79,0.51,0.44,0.45,55.19,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2565,0.31,7.51,9.67,49.66,65.92,54.02,95.92,3.18,1.13,0.64,0.51,0.61,289.09,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2566,1.26,1.10,8.08,27.75,26.93,105.47,68.55,3.53,1.46,1.14,0.76,1.35,247.38,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2567,1.16,0.52,5.35,17.98,42.91,172.85,79.18,1.40,,,,,321.35,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
ค่าเฉลี่ย,1.92,3.65,12.05,32.62,49.69,67.76,41.00,5.14,1.33,1.19,1.23,1.57,219.15,Kh.103,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kh.103 บ้านโนนตูม อ.เมือง จ.อุดรธานี,trend_Kh.103.pdf
2537,8.23,32.66,208.64,924.27,"1,120.76","1,496.78",548.60,59.74,27.27,11.26,5.25,5.88,"4,449.32",Kgt.3,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kgt.3 บ้านในเมือง อ.กบินทร์บุรี จ.ปราจีนบุรี,trend_Kgt.3.pdf
2538,4.38,14.21,50.96,278.13,783.64,"2,055.02","1,022.08",100.77,29.13,8.31,3.54,1.69,"4,351.86",Kgt.3,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kgt.3 บ้านในเมือง อ.กบินทร์บุรี จ.ปราจีนบุรี,trend_Kgt.3.pdf
2539,1.80,109.53,130.94,128.01,352.51,764.00,"1,286.52",388.11,47.93,8.26,1.41,0.03,"3,219.06",Kgt.3,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kgt.3 บ้านในเมือง อ.กบินทร์บุรี จ.ปราจีนบุรี,trend_Kgt.3.pdf
2540,0.21,30.78,19.77,179.89,589.27,747.09,"1,069.63",82.83,31.37,2.68,0.00,17.20,"2,770.72",Kgt.3,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kgt.3 บ้านในเมือง อ.กบินทร์บุรี จ.ปราจีนบุรี,trend_Kgt.3.pdf
2541,14.22,10.49,68.23,214.33,444.16,553.76,397.75,62.72,34.57,3.79,7.96,2.48,"1,814.47",Kgt.3,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kgt.3 บ้านในเมือง อ.กบินทร์บุรี จ.ปราจีนบุรี,trend_Kgt.3.pdf
2542,18.90,328.28,473.26,261.43,744.31,576.18,704.95,612.42,51.78,17.28,4.22,4.25,"3,797.27",Kgt.3,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kgt.3 บ้านในเมือง อ.กบินทร์บุรี จ.ปราจีนบุรี,trend_Kgt.3.pdf
2543,117.04,231.41,633.05,868.65,555.70,"1,160.52","1,172.29",187.89,28.83,7.36,4.04,6.39,"4,973.18",Kgt.3,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kgt.3 บ้านในเมือง อ.กบินทร์บุรี จ.ปราจีนบุรี,trend_Kgt.3.pdf
2544,13.35,148.11,162.48,450.55,425.82,437.33,577.64,165.54,41.61,12.17,2.75,10.90,"2,448.25",Kgt.3,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี Kgt.3 บ้านในเมือง อ.กบินทร์บุรี จ.ปราจีนบุรี,trend_Kgt.3.pdf
