date,nonglu_price,hommali_price,agri_prod_index,crops_prod_index,paddy_prod_index,nonglu_prod_index,hommali_prod_index,agri_price_index,crops_price_index,paddy_price_index,nonglu_price_index,hommali_price_index,agri_export_value,rice_export_value,rice_export_amount,inflation,cpi_rice,pol_rate,neer,reer,sirikit_water,bhumibol_water,fertilizer_1,fertilizer_2,fertilizer_3,fertilizer_4,fertilizer_5,fertilizer_6,water_station_B10,water_station_C13,water_station_C2,water_station_G8,water_station_K10,water_station_K11A,water_station_Kgt3,water_station_Kh103,water_station_Kh58A,water_station_Kh72,water_station_M6A,water_station_M7,water_station_N1,water_station_N67,water_station_Ny1B,water_station_P1,water_station_P17,water_station_S4B,water_station_Sw5A,water_station_Y17,water_station_Y1C
2006-01-01,6696.0,7628.0,109.70389363916244,114.01164705806892,43.580671591608585,72.64970701973333,8.077559328612603,110.37765432828425,113.82177080558004,100.58111795238366,100.6311992786294,99.26905975490727,683.0,183.97,583404.07,78.0,0.2,4.25,89.9,88.19,173.0,147.0,7541.0,12614.0,9826.0,10209.0,13844.0,12433.0,8.54,155.08,1051.11,17.93,376.5444444444445,247.16,11.99,3.44,8.28,15.7,15.06,140.5,66.17,520.0,26.85,38.96,679.63,6.23,97.92,1.24,20.25
2006-02-01,6633.0,7873.0,93.04940896141505,91.75508430825417,46.06222858629124,85.8325603906365,0.0,111.33722804443364,115.39043920338328,101.56314541233841,99.6844003606853,102.45743411777464,757.29,196.49,614377.71,78.1,-0.1,4.25,90.67,89.24,135.0,78.0,7504.0,12547.0,9797.0,10221.0,12338.0,12426.0,8.35,120.0,967.92,8.15,467.3566666666667,237.25,7.59,2.92,8.91,6.21,1.71,87.75,39.02,501.32,26.22,64.11,573.91,4.69,69.55,0.0,13.07
2006-03-01,6649.0,7960.0,92.80377996719574,87.82833978258779,74.51649947459379,138.8543745613608,0.0,112.49807482758838,117.87687640373592,103.06376401074144,99.9248572287346,103.58963236091529,772.41,179.52,542555.76,79.0,0.7,4.5,91.52,90.81,111.0,77.0,7553.0,12611.0,9826.0,10228.0,12431.0,12514.0,5.49,160.97,1003.02,6.04,587.473888888889,270.03,8.2,3.06,9.22,3.34,0.01,108.95,20.94,558.72,42.23,68.26,523.38,2.23,60.02,2.32,35.51
2006-04-01,6880.0,8028.0,75.4523692771586,67.6622861745418,66.21525952000964,123.38580732987727,0.0,115.5951591383035,121.87835648931483,104.90609720979174,103.39645326119626,104.47456891877236,652.2,178.22,557501.92,79.9,0.1,4.75,93.13,92.83,175.0,161.0,7633.0,12729.0,9946.0,10200.0,13915.0,12356.0,15.18,93.38,774.14,13.53,699.43,264.57,33.64,2.32,9.35,3.64,0.53,188.4,45.73,692.79,61.08,84.68,508.65,0.06,76.8,5.84,31.54
2006-05-01,6782.0,8069.0,77.36625951315396,68.99247619029721,35.78548387104688,66.68282885435374,0.0,113.40893659439462,119.72505827638568,104.68787539288975,101.92365494439434,105.00813360806853,765.1,217.33,647719.85,80.5,0.6,4.75,91.45,91.54,468.0,641.0,7571.0,12567.0,10018.0,10276.0,13833.0,12651.0,27.93,886.27,1559.87,41.46,654.38,414.77,69.22,7.19,55.47,4.47,0.0,270.3,94.19,1027.25,44.98,146.19,1092.68,34.64,88.76,168.17,268.37
2006-06-01,6621.0,8160.0,86.06858392360184,76.38477111307242,38.081443257723976,70.96112972601546,0.0,115.68421247133622,124.1672434017775,105.70614347176637,99.50405770964834,106.19238694284785,743.65,171.54,496052.44,80.5,0.4,5.0,91.77,91.76,292.0,519.0,7641.0,12811.0,10171.0,10354.0,12522.0,13017.0,55.63,1998.48,2832.54,32.7,889.07,855.16,89.65,25.77,29.03,18.08,0.0,303.51,88.76,1642.01,57.01,180.21,1118.74,17.38,115.6,817.95,95.83
2006-07-01,6740.0,8353.0,85.24985033141516,75.42531676285752,35.308414881274636,65.79385638967122,0.0,110.0824016107162,117.36381786390551,110.15943851986447,101.29245566576495,108.70404511441274,959.6,272.17,831027.49,80.7,1.1,5.0,92.53,92.87,728.0,705.0,7655.0,12628.0,10085.0,10367.0,12456.0,12791.0,252.07,1839.36,2874.4,37.65,1485.01,1386.56,1142.93,12.82,92.28,21.68,0.0,657.51,440.72,1810.37,172.32,187.32,741.09,77.5,346.16,644.25,172.18
2006-08-01,6632.0,8612.0,97.30567730650613,89.31111023095201,40.9432982870807,76.29392304009349,0.0,105.71453103601323,111.62249374983256,112.9926694935177,99.66937180643221,112.07461229801538,874.9,170.59,461241.42,80.7,2.3,5.0,93.18,93.5,2357.0,1272.0,7637.0,12413.0,10125.0,10433.0,12710.0,13038.0,211.11,1250.44,2682.24,150.75,1871.99,1582.83,688.79,62.74,150.71,65.0,0.22,1975.82,1733.39,1690.04,121.2,422.63,775.58,134.37,623.78,565.75,844.91
2006-09-01,6759.0,8642.0,94.2911984658642,84.72639783008258,46.55440188164526,86.59839967982934,0.0,103.0076506521112,108.11681357842433,115.41155564259753,101.57799819657349,112.46502548530528,860.99,223.9,606246.07,80.4,1.8,5.0,93.94,93.99,1536.0,2762.0,7555.0,12119.0,10158.0,10493.0,12791.0,13146.0,220.37,4197.21,5922.39,241.54,1431.37,1656.42,926.86,68.28,295.81,119.37,150.06,2979.56,808.39,3358.66,105.76,488.76,2484.62,290.74,728.53,1986.0,1039.25
2006-10-01,6655.0,8685.0,97.65729297964592,90.3218095872231,84.9462912440325,127.16342354768804,27.8268335871471,103.86091402671218,109.96523315574878,114.38206493828909,100.01502855425308,113.02461772042078,857.85,248.61,687174.71,80.8,0.9,5.0,94.52,94.96,936.0,1634.0,7562.0,12019.0,10150.0,10519.0,12871.0,13306.0,145.69,9181.05,12952.4,104.09,471.7,910.29,1567.93,106.75,563.67,103.02,1645.28,8063.34,442.98,3905.98,101.51,361.12,3461.1,190.46,417.28,3578.82,403.51
2006-11-01,6380.0,8262.0,205.74290024360073,235.35726517520334,461.79468646830435,230.60968116919588,735.7503031037326,99.90950753032648,104.31172818099992,110.88190526768642,95.88217613465585,107.51979177963345,889.63,270.38,737277.16,80.7,1.8,5.0,95.6,95.78,273.0,440.0,7459.0,11780.0,10136.0,10506.0,12839.0,13533.0,22.15,4377.49,5647.55,47.8,460.18,403.03,106.44,5.41,23.41,42.74,838.55,4005.49,152.43,2010.07,56.12,137.45,523.9,22.34,165.7,737.54,82.65
2006-12-01,6400.0,7882.0,160.02738328869214,176.10660516928763,242.0699759708378,120.88419727432552,385.67584992141616,101.70213317501329,107.22910585381575,109.89807902780684,96.18274721971747,102.57455807396161,869.2,254.86,673992.3,80.7,0.4,5.0,96.63,96.55,220.0,269.0,7254.0,11760.0,10052.0,10100.0,12895.0,13905.0,10.76,389.19,1509.62,26.07,289.27,373.35,38.97,1.45,7.77,25.04,55.48,549.29,85.63,827.47,32.13,73.76,818.04,7.47,97.63,47.36,28.11
2007-01-01,6500.0,8072.0,113.35798860636153,116.63907432824259,38.65742714563527,64.44257634634187,7.165049317884152,107.88799344850219,117.68617522620606,113.79908564059726,97.68560264502555,105.04717492679752,794.41,196.25,500929.43,80.4,-0.1,4.75,96.92,95.97,168.0,165.0,7230.0,11840.0,10005.0,10500.0,12618.0,13141.0,8.75,188.9,1355.62,3.21,310.63,264.82,12.85,1.7,5.32,12.73,0.0,129.5,54.01,777.98,25.48,43.24,835.6,2.88,74.8,6.15,16.87
2007-02-01,6637.0,8274.0,93.97460487077218,90.88593570465757,31.521245622215744,58.73682844911521,0.0,111.58050019270576,123.3770950162274,116.79127966827342,99.74451457769764,107.67595705454939,832.39,220.06,604251.03,80.1,0.3,4.5,97.37,95.98,145.0,116.0,7395.0,12192.0,10074.0,10575.0,12658.0,12841.0,7.79,109.23,1288.22,0.9,460.23,218.83,10.84,1.87,3.47,5.52,0.0,73.89,29.84,707.57,29.36,0.0,703.2,1.73,55.98,0.0,10.01
2007-03-01,6464.0,8388.0,95.7440434785579,88.73523296708265,58.89223056596017,109.74004280149971,0.0,109.65049985940766,119.37070045932131,115.63579821238885,97.14457469191464,109.15952716625095,878.13,218.64,580856.43,80.6,0.2,4.5,98.6,97.62,135.0,58.0,7255.0,12552.0,9946.0,10252.0,12444.0,12706.0,12.11,146.05,1319.93,1.19,668.66,273.49,15.73,2.62,3.38,1.76,0.0,103.17,21.92,727.75,17.53,0.0,743.16,1.7,51.81,0.0,8.96
2007-04-01,6339.0,8526.0,91.29570641963744,87.01498949197027,83.51561750534603,155.62337088532263,0.0,109.80275096871318,119.47791514608743,114.44978725651664,95.26600541027955,110.9554278277844,788.53,237.68,651034.29,81.3,1.2,4.0,98.43,97.79,120.0,23.0,7623.0,12587.0,10119.0,10435.0,12577.0,12690.0,21.47,170.1,1229.63,10.63,810.28,545.44,14.45,1.82,15.15,2.96,0.0,125.87,21.2,703.99,18.93,56.93,639.21,0.67,42.38,0.0,33.29
2007-05-01,6430.0,8643.0,88.64634305506151,81.73933772054104,46.29956541844153,86.27481489294092,0.0,110.61571389126112,121.0462993757094,117.56821094648383,96.6336038473099,112.47803925821495,860.09,287.17,767339.7,82.0,0.4,3.5,99.03,98.85,265.0,994.0,7641.0,12733.0,10244.0,10393.0,12590.0,12670.0,60.2,2185.89,2453.76,90.56,836.81,1128.95,509.03,0.83,45.82,18.93,117.17,408.87,94.18,1602.76,22.32,184.72,1274.13,0.0,74.15,451.65,142.58
2007-06-01,6544.0,8778.0,82.06562313048413,69.22879453969858,35.019658395666056,65.2557862777843,0.0,110.61753070045937,122.04372162380112,122.5457093874159,98.34685903216112,114.23489860101941,867.35,266.58,736386.75,82.0,2.4,3.5,99.42,99.02,361.0,447.0,7634.0,12986.0,10565.0,10608.0,12863.0,12653.0,42.98,1058.17,1822.77,39.32,544.97,659.4,112.74,6.09,56.33,21.29,172.87,378.43,169.34,1139.5,32.5,168.83,958.87,0.0,113.23,276.83,85.92
2007-07-01,6465.0,8864.0,86.5707435512934,74.53218997308664,36.377688171823564,67.78634496657976,0.0,108.41576130360632,117.5364615154272,122.84195935133582,97.15960324616772,115.3540830712504,870.6,242.09,650964.14,82.0,0.9,3.25,101.04,100.55,391.0,322.0,7786.0,12876.0,10810.0,11050.0,13179.0,12779.0,118.13,1357.04,2211.29,26.38,533.78,802.79,324.18,6.27,31.53,25.03,9.19,169.99,195.16,1438.64,42.88,99.9,1238.29,82.28,134.7,333.37,43.67
2007-08-01,6405.0,9016.0,102.35648252068736,95.67758599299918,44.13363228278437,82.23880551228096,0.0,109.38794194099373,118.05672650697679,123.20901395742091,96.25788999098287,117.33217655351913,954.26,251.84,637664.33,81.5,0.4,3.25,99.61,98.41,1092.0,652.0,7563.0,12523.0,10972.0,11315.0,13090.0,12914.0,165.49,884.28,1997.64,92.59,731.89,717.42,229.69,41.47,150.84,39.28,2.52,2254.02,659.66,1478.71,68.85,133.41,786.68,96.69666666666666,260.43,330.04,261.58
2007-09-01,6369.0,9033.0,94.87346637884897,84.25641177430978,46.820406730124986,87.09349098588442,0.0,111.89542644234778,120.48870147800635,122.32296651450301,95.71686203787196,117.5534106929834,892.75,284.33,753864.79,82.0,0.9,3.25,98.52,97.82,1035.0,1347.0,7709.0,12875.0,11031.0,11296.0,13221.0,12819.0,125.42,3171.09,3245.19,104.51,601.59,727.49,594.76,24.07,213.99,89.9,173.15,3914.05,688.98,2673.37,115.82,186.81,1359.86,167.69,320.2,636.22,332.74
2007-10-01,6346.0,9028.0,100.14890864255825,92.28145332223427,82.22345200563208,123.00397571318665,27.009437894272992,114.63473440748999,124.08862916938958,120.93464764836547,95.3712052900511,117.48834182843508,1091.81,424.72,1172462.83,82.7,0.2,3.25,97.47,97.02,896.0,1834.0,7880.0,12936.0,11333.0,11404.0,13423.0,13160.0,168.14,4678.16,4690.96,163.02,587.68,717.77,806.18,97.06,507.31,97.56,1336.06,6900.03,579.62,3337.26,64.72,159.77,1884.99,271.83,192.24,871.27,364.93
2007-11-01,6589.0,8927.0,208.50093802958517,239.28396192465078,448.0074192398874,223.72463594692272,713.7838614370718,117.74687467162157,127.74462980894192,118.66418386702539,99.02314397354975,116.17395076455915,1102.1,391.19,1015544.51,83.1,-0.4,3.25,96.77,96.18,278.0,482.0,8015.0,13019.0,11418.0,11702.0,13665.0,13474.0,31.57,1511.08,2304.53,98.72,531.44,443.49,94.76,8.22,41.54,41.75,1247.69,4903.29,140.61,1533.42,16.44,105.01,400.9,33.1,104.02,439.02,48.35
2007-12-01,6837.0,9691.0,171.80733139915162,192.3513207657746,273.67926478759045,136.66915156161718,436.037069981525,116.16503723214623,125.77719292403943,116.85599890325739,102.7502254283138,126.11647326754148,1220.65,446.93,1121219.31,83.1,-1.5,3.25,97.86,97.2,195.0,225.0,8350.0,13420.0,11938.0,11693.0,14494.0,13904.0,16.78,140.4,1163.46,35.38,421.0,610.11,35.94,1.3,18.08,23.92,157.16,653.47,49.9,611.38,20.25,59.04,739.26,14.72,70.19,37.97,17.94
2008-01-01,6955.0,10150.0,112.28667181831251,115.92857377101637,40.83690575298686,68.07580356605175,7.569009769005658,122.32097056438299,133.64891001874048,118.80414790762288,104.52359483017734,132.08979503307668,1254.59,435.19,1053055.97,83.9,-0.9,3.25,98.06,97.23,143.0,81.0,9572.0,14446.0,13388.0,13581.0,15943.0,15406.0,17.85,136.7,1179.81,1.89,372.91,320.54,2.7,1.3,11.63,13.07,16.19,224.31,19.87,563.36,34.97,30.3,887.31,3.8,60.17,22.85,12.07
2008-02-01,7439.0,11906.0,96.3227764137959,95.04435639869995,30.795901147305965,57.385218347791614,0.0,126.69647981221682,137.42845711153146,128.03316807035267,111.79741508866849,154.94198026244442,1091.09,352.95,817924.84,84.4,0.3,3.25,99.17,98.51,148.0,55.0,10385.0,15277.0,14597.0,15258.0,17222.0,16675.0,16.41,134.46,1152.54,1.05,495.62,344.52,5.11,2.36,11.77,8.05,1.39,159.7,39.01,566.17,28.46,34.16,833.77,8.25,52.53,62.44,11.42
2008-03-01,9497.0,12995.0,86.7287339440712,78.41280337872809,31.36143749116484,58.43904127119687,0.0,135.13106737428524,148.10160045436038,150.9364481661922,142.72617974150887,169.11397896106715,1339.36,533.36,1209092.5,84.9,1.4,3.25,100.51,100.04,111.0,5.0,11247.0,15969.0,15800.0,16820.0,19184.0,19077.0,21.19,132.92,1116.21,1.95,714.76,461.76,5.32,3.11,4.72,5.06,0.02,131.75,8.12,510.45,34.9,42.27,848.09,1.44,41.46,62.97,11.83
2008-04-01,12936.0,16389.0,84.18936333604367,78.47995128872023,94.37115269872578,175.85162315741854,0.0,147.99983639877556,164.55108585680114,196.19147532703104,194.40937781785394,213.2827242164624,1274.55,563.83,1055873.82,86.3,17.4,3.25,99.94,100.54,140.0,30.0,11300.0,16054.0,17095.0,17352.0,20059.0,20323.0,15.69,149.84,1261.83,6.4,750.47,505.7,19.24,11.63,22.88,14.01,0.0,240.26,47.08,659.39,22.59,58.72,1005.09,4.12,39.11,40.37,14.75
2008-05-01,12366.0,17292.0,101.44081606575163,100.04336846609918,85.92659243675398,160.1159922315241,0.0,145.82009234439153,162.26844484410884,192.26246573614083,185.84310189359783,225.03416115388788,1371.68,655.73,873909.46,88.3,14.8,3.25,99.1,101.16,302.0,560.0,12020.0,18845.0,18080.0,17590.0,20599.0,20317.0,20.9,997.72,1582.76,46.27,678.96,640.7,288.37,21.71,119.08,17.28,92.98,937.16,134.94,801.36,76.62,107.39,1150.27,46.04,90.67,169.81,72.6
2008-06-01,12459.0,15570.0,86.33772863132845,75.83259990773381,60.93252888062876,113.54194370129305,0.0,146.3391092257214,164.675687146571,183.4688687259348,187.24075743913437,202.62444420344866,1541.53,805.01,982376.04,89.1,3.2,3.25,96.3,98.7,772.0,289.0,12814.0,23368.0,20485.0,19513.0,23219.0,22244.0,26.84,1140.37,1432.12,51.26,542.15,825.55,266.61,40.69,126.19,28.84,268.09,1655.39,475.62,868.24,72.8,80.04,702.37,77.67,103.51,258.26,75.63
2008-07-01,12165.0,14307.0,88.85237432305144,79.30953254458618,54.967050637642465,102.42584516969622,0.0,148.14985090854185,166.65363770404247,174.6073736717026,182.8223624887286,186.18804901854463,1711.21,755.65,975646.31,89.5,-1.1,3.5,94.92,97.32,1503.0,249.0,13472.0,25379.0,21797.0,21693.0,24962.0,23785.0,24.77,750.17,1510.7,37.52,666.96,613.97,198.46,43.72,72.63,33.19,237.35,1307.11,1197.54,1029.59,58.23,88.6,683.38,62.11,189.98,257.51,196.97
2008-08-01,11475.0,13621.0,103.66199450827847,97.41935168816183,59.70165096492519,111.24832035141088,0.0,142.44634077056398,158.13586986881285,165.29105836261238,172.4526600541028,177.260600802516,1463.4,553.71,771924.63,86.9,-2.7,3.75,95.97,95.49,2095.0,709.0,14198.0,25452.0,22332.0,22744.0,26220.0,24603.0,47.7,1204.87,1976.36,145.01,962.38,628.92,744.68,44.18,97.41,63.03,118.13,1661.01,1712.82,1493.64,93.1,228.04,528.56,173.68,375.78,457.07,578.76
2008-09-01,11857.0,13197.0,101.96477229684137,95.50029305433432,53.08533704746181,98.75005159762169,0.0,140.8644770421898,155.5747452297641,162.98674015851742,178.19356777877968,171.742761088819,1396.81,513.05,773790.28,87.0,-2.1,3.75,96.37,96.24,1137.0,1112.0,14725.0,26503.0,22644.0,23135.0,26349.0,25663.0,31.43,2610.92,3171.92,173.64,869.48,624.52,1098.27,103.05,485.03,58.81,617.95,3210.81,740.98,2283.04,158.8,320.59,933.44,231.22,405.13,601.2,638.13
2008-10-01,10692.0,13424.0,104.20935248683767,98.91006969734289,74.98655753284388,112.29843284509144,24.52434252369357,122.19287604910717,130.81471666868163,154.0353880949039,160.68530207394048,174.69688753931243,1243.9,437.8,700479.26,85.9,-1.6,3.75,98.49,97.21,654.0,1589.0,15000.0,27000.0,24000.0,25200.0,27000.0,29000.0,39.76,3352.53,4660.24,79.28,800.76,614.48,951.59,32.22,288.08,42.16,1915.66,6973.52,394.67,2738.71,60.73,201.86,1424.75,102.58,284.73,783.44,281.13
2008-11-01,9843.0,12728.0,214.18496010469687,246.5485178880183,471.21807057553883,235.31550318963474,750.7640265533994,116.3355084384274,123.71821179132607,143.21238097367478,147.92605951307485,165.6393015941872,744.06,249.54,397369.12,84.9,-2.7,3.75,98.41,96.35,368.0,1064.0,15009.0,25574.0,22395.0,21700.0,26488.0,26556.0,9.14,4291.54,4814.04,118.89,600.17,666.95,613.11,35.33,225.85,33.91,1938.56,5742.85,204.06,2504.73,53.61,140.75,1598.05,69.18,207.02,657.27,131.99
2008-12-01,9618.0,12089.0,174.20491672381345,194.69065159133933,252.04189446242648,125.86394479281134,401.56352093128095,110.6362257670578,115.86801308663433,141.116136984505,144.54463480613165,157.3235007049127,775.97,348.38,604685.53,83.5,-0.7,2.75,96.45,93.41,225.0,223.0,13636.0,19385.0,20020.0,24467.0,25774.0,24943.0,7.49,296.17,1270.51,53.97,307.72,420.33,37.47,2.41,33.49,19.83,529.97,3272.18,94.39,801.26,46.67,54.03,586.91,19.5,94.87,223.55,32.53
2009-01-01,10005.0,12188.0,120.97423663961852,127.15982493548165,38.05358632501809,63.43596361867475,7.053129058846368,115.50518984343827,122.11694875177854,146.76961741688262,150.36068530207393,158.6118642229693,752.95,332.19,612139.73,83.5,-0.2,2.0,97.22,93.61,181.0,59.0,12281.0,14501.0,18729.0,19200.0,24019.0,25072.0,8.72,133.46,1127.74,2.97,379.62,495.89,0.0,2.22,15.12,10.64,27.54,503.06,49.76,668.34,46.76,30.59,788.43,8.63,74.87,133.53,11.57
2009-02-01,10029.0,12755.0,105.06054990615128,106.44938984164894,33.813093033499825,63.007467047650366,0.0,119.87141324835802,126.85494793522714,151.91318292893763,150.7213706041479,165.99067346274808,880.83,381.62,689543.63,84.3,0.2,1.5,97.97,95.39,163.0,14.0,11831.0,15038.0,18339.0,20183.0,23857.0,24450.0,8.51,120.45,1145.23,0.78,533.83,401.51,0.0,3.07,15.09,4.65,4.91,168.72,21.59,732.26,37.95,20.27,708.7,4.21,42.56,84.6,6.43
2009-03-01,10334.0,13182.0,93.62357737751475,89.47623720608628,46.88981353674969,87.37468584610671,0.0,120.16251606619895,126.71405182659755,153.86527561207322,155.30507965133754,171.54755449517404,895.71,426.3,747654.88,84.7,0.2,1.5,97.62,95.41,136.0,43.0,11310.0,15465.0,17698.0,19000.0,23540.0,23806.0,11.53,166.29,1257.6,2.34,664.08,466.96,0.83,2.51,19.96,4.3,2.86,114.84,12.57,806.8,46.78,50.47,740.52,7.83,33.95,139.19,7.28
2009-04-01,9857.0,13175.0,86.93816551712527,80.3769072970793,94.8476627792213,176.7395541480839,0.0,122.98160215284712,130.51243813362774,149.34910607880042,148.13645927261797,171.45645808480643,766.03,379.86,671230.82,85.5,0.2,1.25,97.14,95.65,139.0,54.0,11784.0,15883.0,17966.0,19050.0,22892.0,24536.0,13.48,128.41,1257.48,3.17,646.64,384.6,45.63,3.67,21.25,5.61,47.55,246.11,31.04,660.52,29.14,54.09,756.82,12.46,31.34,33.54,11.26
2009-05-01,9924.0,13133.0,94.08391548910113,87.3710318176075,71.34552769311938,132.94557172476925,0.0,120.6389050909652,127.41922407293893,149.50822922397145,149.1433724075744,170.90987962260056,815.31,405.9,735004.51,85.3,-0.1,1.25,97.07,95.19,205.0,395.0,10934.0,15162.0,17053.0,18383.0,21996.0,24172.0,23.58,353.58,1256.77,39.13,536.76,526.05,117.47,7.48,129.08,15.4,148.88,575.94,59.96,691.87,31.09,62.54,704.19,48.45,50.77,93.46,36.3
2009-06-01,10037.0,13078.0,89.12079778160754,79.00496723237343,51.76701557377857,96.46288568421018,0.0,118.93692751052228,125.36902824280915,149.86173501877158,150.84159903817252,170.19412211256912,995.03,515.96,908504.89,85.6,0.1,1.25,97.5,95.99,329.0,688.0,10756.0,14110.0,16113.0,17900.0,21186.0,23790.0,21.8,288.54,1397.88,56.03,400.21,344.25,168.83,35.23,88.74,21.9,216.71,925.34,127.37,922.48,44.19,73.82,548.28,27.3,152.82,311.99,85.2
2009-07-01,10158.0,13551.0,96.73367284253474,87.23104658382522,49.28613706068934,91.84000569485728,0.0,118.07690122969063,124.42086046852376,152.56819989928312,152.6600541027953,176.3496366988396,962.4,405.13,662873.15,85.6,0.0,1.25,97.32,95.87,1104.0,578.0,10483.0,13414.0,15361.0,17234.0,20129.0,22320.0,27.98,681.32,1764.37,41.87,630.18,502.23,237.95,91.23,102.25,32.4,96.99,1852.59,714.48,1152.52,70.52,77.98,543.62,43.37,77.43,464.66,116.37
2009-08-01,9005.0,13372.0,113.40901745526648,107.00454379215915,57.68338964459586,107.48748328429576,0.0,119.92219180447688,127.00558372498114,142.41561335758175,135.3321310489931,174.02017134800997,1003.73,433.94,724009.05,85.9,0.6,1.25,96.89,95.66,763.0,664.0,10294.0,13435.0,14845.0,16431.0,20211.0,20673.0,74.61,334.11,1389.85,71.58,1389.07,1195.81,255.68,50.94,53.19,54.25,100.44,2465.16,520.98,827.85,53.57,89.44,517.38,23.16,124.55,332.16,184.15
2009-09-01,9318.0,14857.0,101.95265908476092,91.99103413101021,48.33748111040513,89.91774311580063,0.0,123.7239536285134,132.22516927329147,148.96919219558552,140.0360685302074,193.34562411885912,1040.97,448.54,756053.44,86.1,1.2,1.25,96.18,95.17,775.0,1452.0,9853.0,12770.0,14263.0,16807.0,19174.0,22750.0,56.18,1582.17,2192.85,135.19,886.72,602.85,710.66,45.25,261.79,45.2,462.82,4683.48,408.91,1298.13,98.19,192.08,1014.75,182.9,238.83,460.96,325.3
2009-10-01,8460.0,15203.0,107.27931726057346,99.86293522657442,88.86220691618446,132.99952657319466,29.132831299198656,123.86657952363053,132.7067305735834,144.43395115233264,127.14156898106403,197.8483895456024,1115.06,449.26,731218.35,86.2,1.0,1.25,95.97,94.97,466.0,1970.0,9388.0,12393.0,14169.0,16938.0,19041.0,22714.0,43.12,4357.2,4212.22,89.19,956.62,1352.67,755.19,38.05,272.17,31.73,1607.39,6865.26,252.26,2500.02,36.94,133.39,1689.19,187.34,177.82,738.48,177.7
2009-11-01,8948.0,13502.0,213.64404545006948,244.3052417063,484.29618240481005,241.8464124608273,771.600612647534,128.87386359649665,139.65770290549594,146.42809841960403,134.47550345656748,175.71196182626613,1186.32,401.92,661116.77,86.5,0.7,1.25,95.84,94.8,216.0,376.0,9567.0,12108.0,13872.0,16200.0,19193.0,20653.0,17.91,839.12,1868.66,61.95,622.45,522.81,130.63,1.77,26.67,21.08,780.55,2766.1,107.46,1149.87,23.03,63.79,376.71,22.92,73.08,386.21,42.29
2009-12-01,9825.0,14155.0,169.13284205775713,187.52660222174518,243.3256330915335,121.51124365824131,387.6764145320911,138.7742591724568,152.4982952118893,163.55700302758316,147.65554553651938,184.20995553627588,1390.89,465.71,720521.43,86.4,3.9,1.25,96.64,95.41,143.0,95.0,8867.0,13076.0,13863.0,16390.0,19761.0,20986.0,15.33,108.03,1079.86,33.44,681.3,819.24,41.06,0.96,12.05,13.39,58.26,698.03,51.32,501.28,16.87,34.74,748.26,9.94,43.85,17.73,1.68
2010-01-01,9326.0,14106.0,114.84900408930186,117.05647118607622,31.430695008454357,52.395493240413394,5.825594108540611,141.71721503688076,156.12365632648084,161.3650306401806,140.15629696423204,183.5722806637024,1339.41,449.66,717931.03,86.92,2.6,1.25,97.4,95.96,138.0,51.0,8469.548611111111,13806.363095238095,16196.388888888889,14882.0,18905.246376811596,20657.409090909092,16.91,115.58,1102.14,5.42,454.65,489.33,4.56,1.26,12.89,4.16,8.98,65.65,38.34,479.7,33.39,18.99,826.03,5.81,34.56,18.45,0.34
2010-02-01,9400.0,14337.0,103.53063442264212,102.40640599004358,20.038694064537843,37.34019111172188,0.0,144.80501754413248,158.74085261404807,162.87788070600584,141.26840997896002,186.5784622058345,1245.66,391.26,623834.0,87.4,1.2,1.25,98.01,97.0,97.0,3.0,8261.027777777777,13927.29938271605,15572.75,14945.333333333334,18592.654761904763,20269.05769230769,10.5,102.62,974.87,1.11,562.16,417.99,0.41,1.5,5.32,1.86,2.05,62.09,12.36,387.1,30.73,8.25,821.93,3.77,24.6,5.58,0.94
2010-03-01,8692.0,13948.0,90.24394571060998,80.3102214444959,42.7773590786394,79.71152002753955,0.0,146.75862074775546,161.22681203156873,151.65319908067946,130.62819356777877,181.5161045439757,1391.66,478.09,782466.7,87.6,1.08,1.25,99.54,98.59,84.0,3.0,8109.631944444444,13970.333333333334,15378.518518518518,15139.0,18300.83829365079,20506.261904761905,21.02,106.39,967.97,1.36,999.3,579.15,0.0,1.01,4.26,2.14,0.39,50.03,7.75,383.88,30.53,8.34,813.49,0.0,22.14,3.81,3.99
2010-04-01,7891.0,13607.0,84.70014321723747,77.15634593763166,94.95082146286744,176.93178049525875,0.0,150.28081742083523,167.08079978517256,144.72448821818182,118.59032161106101,177.07840798178069,1072.52,343.34,560542.29,88.04,0.13,1.25,100.22,99.45,70.0,0.0,8201.318181818182,13804.479166666668,15437.944444444445,14758.333333333334,18192.133928571428,19425.833333333332,27.9,135.95,705.08,3.41,899.01,452.36,12.56,1.0,2.54,2.87,0.0,81.29,9.48,291.56,28.89,6.37,431.1,0.0,18.02,31.1,1.76
2010-05-01,7808.0,13178.0,101.31621143342011,97.7823692466492,85.45096064226473,159.2296978428858,0.0,147.26252134672436,162.56538015542034,144.97813303820502,117.34295160805532,171.4954994035354,1175.65,359.12,643465.05,88.21,0.66,1.25,101.54,100.76,115.0,16.0,8278.916666666668,13452.11231884058,15449.203125,14529.333333333334,18104.266666666666,19362.020833333332,27.46,160.79,600.96,6.14,783.08,540.6,24.3,0.43,7.39,2.82,0.0,217.67,42.15,261.14,15.77,34.79,366.71,0.0,17.54,9.65,12.55
